Timestamp,BPM,RRIntervals
1779349027525,96,"[610,610,610,610,610,610,610,610,610,610,616,616,616,616,616,623,623,623,623,623]"
1779349027026,96,"[610,610,610,610,610,610,610,610,610,616,616,616,616,616,623,623,623,623,623,623]"
1779349026527,96,"[610,610,610,610,610,610,610,610,616,616,616,616,616,623,623,623,623,623,623,623]"
1779349026028,96,"[610,610,610,610,610,610,610,616,616,616,616,616,623,623,623,623,623,623,623,623]"
1779349025529,96,"[610,610,610,610,610,610,616,616,616,616,616,623,623,623,623,623,623,623,623,623]"
1779349025031,96,"[610,610,610,610,610,616,616,616,616,616,623,623,623,623,623,623,623,623,623,623]"
1779349024533,96,"[610,610,610,610,616,616,616,616,616,623,623,623,623,623,623,623,623,623,623,623]"
1779349024033,96,"[610,610,610,616,616,616,616,616,623,623,623,623,623,623,623,623,623,623,623,623]"
1779349023534,96,"[610,610,616,616,616,616,616,623,623,623,623,623,623,623,623,623,623,623,623,623]"
1779349023035,96,"[610,616,616,616,616,616,623,623,623,623,623,623,623,623,623,623,623,623,623,623]"
1779349022537,95,"[616,616,616,616,616,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623]"
1779349022038,95,"[616,616,616,616,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623]"
1779349021540,95,"[616,616,616,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,616]"
1779349021041,95,"[616,616,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,616,616]"
1779349020542,95,"[616,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,616,616,616]"
1779349020043,94,"[623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,616,616,616,616]"
1779349019545,94,"[623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,616,616,616,616,616]"
1779349019047,94,"[623,623,623,623,623,623,623,623,623,623,623,623,623,623,616,616,616,616,616,623]"
1779349018050,94,"[623,623,623,623,623,623,623,623,623,623,623,623,616,616,616,616,616,623,623,623]"
1779349017550,94,"[623,623,623,623,623,623,623,623,623,623,623,616,616,616,616,616,623,623,623,623]"
1779349017051,94,"[623,623,623,623,623,623,623,623,623,623,616,616,616,616,616,623,623,623,623,623]"
1779349016552,94,"[623,623,623,623,623,623,623,623,623,616,616,616,616,616,623,623,623,623,623,623]"
1779349016053,94,"[623,623,623,623,623,623,623,623,616,616,616,616,616,623,623,623,623,623,623,629]"
1779349015554,94,"[623,623,623,623,623,623,623,616,616,616,616,616,623,623,623,623,623,623,629,629]"
1779349015056,94,"[623,623,623,623,623,623,616,616,616,616,616,623,623,623,623,623,623,629,629,629]"
1779349014558,94,"[623,623,623,623,623,616,616,616,616,616,623,623,623,623,623,623,629,629,629,629]"
1779349014058,94,"[623,623,623,623,616,616,616,616,616,623,623,623,623,623,623,629,629,629,629,629]"
1779349013560,94,"[623,623,623,616,616,616,616,616,623,623,623,623,623,623,629,629,629,629,629,629]"
1779349013061,94,"[623,623,616,616,616,616,616,623,623,623,623,623,623,629,629,629,629,629,629,636]"
1779349012562,94,"[623,616,616,616,616,616,623,623,623,623,623,623,629,629,629,629,629,629,636,636]"
1779349012063,95,"[616,616,616,616,616,623,623,623,623,623,623,629,629,629,629,629,629,636,636,629]"
1779349011565,95,"[616,616,616,616,623,623,623,623,623,623,629,629,629,629,629,629,636,636,629,629]"
1779349011066,95,"[616,616,616,623,623,623,623,623,623,629,629,629,629,629,629,636,636,629,629,629]"
1779349010567,95,"[616,616,623,623,623,623,623,623,629,629,629,629,629,629,636,636,629,629,629,629]"
1779349010068,95,"[616,623,623,623,623,623,623,629,629,629,629,629,629,636,636,629,629,629,629,629]"
1779349009569,94,"[623,623,623,623,623,623,629,629,629,629,629,629,636,636,629,629,629,629,629,636]"
1779349009071,94,"[623,623,623,623,623,629,629,629,629,629,629,636,636,629,629,629,629,629,636,629]"
1779349008572,94,"[623,623,623,623,629,629,629,629,629,629,636,636,629,629,629,629,629,636,629,629]"
1779349008073,94,"[623,623,623,629,629,629,629,629,629,636,636,629,629,629,629,629,636,629,629,629]"
1779349007574,94,"[623,623,629,629,629,629,629,629,636,636,629,629,629,629,629,636,629,629,629,629]"
1779349007076,94,"[623,629,629,629,629,629,629,636,636,629,629,629,629,629,636,629,629,629,629,629]"
1779349006577,93,"[629,629,629,629,629,629,636,636,629,629,629,629,629,636,629,629,629,629,629,629]"
1779349006078,93,"[629,629,629,629,629,636,636,629,629,629,629,629,636,629,629,629,629,629,629,629]"
1779349005579,93,"[629,629,629,629,636,636,629,629,629,629,629,636,629,629,629,629,629,629,629,629]"
1779349005081,93,"[629,629,629,636,636,629,629,629,629,629,636,629,629,629,629,629,629,629,629,629]"
1779349004582,93,"[629,629,636,636,629,629,629,629,629,636,629,629,629,629,629,629,629,629,629,629]"
1779349004083,93,"[629,636,636,629,629,629,629,629,636,629,629,629,629,629,629,629,629,629,629,629]"
1779349003585,92,"[636,636,629,629,629,629,629,636,629,629,629,629,629,629,629,629,629,629,629,629]"
1779349003086,92,"[636,629,629,629,629,629,636,629,629,629,629,629,629,629,629,629,629,629,629,629]"
1779349002587,93,"[629,629,629,629,629,636,629,629,629,629,629,629,629,629,629,629,629,629,629,629]"
1779349002088,93,"[629,629,629,629,636,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629]"
1779349001589,93,"[629,629,629,636,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629]"
1779349001091,93,"[629,629,636,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629]"
1779349000592,93,"[629,636,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629]"
1779349000093,92,"[636,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629]"
1779348999594,93,"[629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629]"
1779348999096,93,"[629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629]"
1779348998597,93,"[629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629]"
1779348998098,93,"[629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629]"
1779348997600,93,"[629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629]"
1779348997101,93,"[629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629]"
1779348996602,93,"[629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629]"
1779348996103,93,"[629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629]"
1779348995604,93,"[629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,636]"
1779348995106,93,"[629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,636,636]"
1779348994607,93,"[629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,636,636,636]"
1779348994108,93,"[629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,636,636,636,636]"
1779348993609,93,"[629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,636,636,636,636,636]"
1779348993111,93,"[629,629,629,629,629,629,629,629,629,629,629,629,629,629,636,636,636,636,636,636]"
1779348992612,93,"[629,629,629,629,629,629,629,629,629,629,629,629,629,636,636,636,636,636,636,636]"
1779348992113,93,"[629,629,629,629,629,629,629,629,629,629,629,629,636,636,636,636,636,636,636,636]"
1779348991617,93,"[629,629,629,629,629,629,629,629,629,629,629,636,636,636,636,636,636,636,636,636]"
1779348991616,93,"[629,629,629,629,629,629,629,629,629,629,636,636,636,636,636,636,636,636,636,636]"
1779348990617,93,"[629,629,629,629,629,629,629,629,629,636,636,636,636,636,636,636,636,636,636,636]"
1779348990118,93,"[629,629,629,629,629,629,629,629,636,636,636,636,636,636,636,636,636,636,636,629]"
1779348989619,93,"[629,629,629,629,629,629,629,636,636,636,636,636,636,636,636,636,636,636,629,629]"
1779348989121,93,"[629,629,629,629,629,629,636,636,636,636,636,636,636,636,636,636,636,629,629,629]"
1779348988622,93,"[629,629,629,629,629,636,636,636,636,636,636,636,636,636,636,636,629,629,629,629]"
1779348988123,93,"[629,629,629,629,636,636,636,636,636,636,636,636,636,636,636,629,629,629,629,629]"
1779348987624,93,"[629,629,629,636,636,636,636,636,636,636,636,636,636,636,629,629,629,629,629,629]"
1779348987125,93,"[629,629,636,636,636,636,636,636,636,636,636,636,636,629,629,629,629,629,629,629]"
1779348986627,93,"[629,636,636,636,636,636,636,636,636,636,636,636,629,629,629,629,629,629,629,629]"
1779348986128,92,"[636,636,636,636,636,636,636,636,636,636,636,629,629,629,629,629,629,629,629,629]"
1779348985630,92,"[636,636,636,636,636,636,636,636,636,636,629,629,629,629,629,629,629,629,629,629]"
1779348985131,92,"[636,636,636,636,636,636,636,636,636,629,629,629,629,629,629,629,629,629,629,629]"
1779348984633,92,"[636,636,636,636,636,636,636,636,629,629,629,629,629,629,629,629,629,629,629,629]"
1779348984133,92,"[636,636,636,636,636,636,636,629,629,629,629,629,629,629,629,629,629,629,629,629]"
1779348983635,92,"[636,636,636,636,636,636,629,629,629,629,629,629,629,629,629,629,629,629,629,629]"
1779348983136,92,"[636,636,636,636,636,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629]"
1779348982637,92,"[636,636,636,636,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,636]"
1779348982138,92,"[636,636,636,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,636,636]"
1779348981640,92,"[636,636,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,636,636,636]"
1779348981141,92,"[636,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,636,636,636,636]"
1779348980642,93,"[629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,636,636,636,636,636]"
1779348980143,93,"[629,629,629,629,629,629,629,629,629,629,629,629,629,629,636,636,636,636,636,636]"
1779348979645,93,"[629,629,629,629,629,629,629,629,629,629,629,629,629,636,636,636,636,636,636,636]"
1779348979146,93,"[629,629,629,629,629,629,629,629,629,629,629,629,636,636,636,636,636,636,636,636]"
1779348978647,93,"[629,629,629,629,629,629,629,629,629,629,629,636,636,636,636,636,636,636,636,636]"
1779348978148,93,"[629,629,629,629,629,629,629,629,629,629,636,636,636,636,636,636,636,636,636,629]"
1779348977650,93,"[629,629,629,629,629,629,629,629,629,636,636,636,636,636,636,636,636,636,629,629]"
1779348977151,93,"[629,629,629,629,629,629,629,629,636,636,636,636,636,636,636,636,636,629,629,629]"
1779348976652,93,"[629,629,629,629,629,629,629,636,636,636,636,636,636,636,636,636,629,629,629,629]"
1779348976153,93,"[629,629,629,629,629,629,636,636,636,636,636,636,636,636,636,629,629,629,629,623]"
1779348975655,93,"[629,629,629,629,629,636,636,636,636,636,636,636,636,636,629,629,629,629,623,623]"
1779348975156,93,"[629,629,629,629,636,636,636,636,636,636,636,636,636,629,629,629,629,623,623,623]"
1779348974657,93,"[629,629,636,636,636,636,636,636,636,636,636,629,629,629,629,623,623,623,623,623]"
1779348974158,93,"[629,636,636,636,636,636,636,636,636,636,629,629,629,629,623,623,623,623,623,623]"
1779348973660,93,"[629,636,636,636,636,636,636,636,636,636,629,629,629,629,623,623,623,623,623,623]"
1779348973161,92,"[636,636,636,636,636,636,636,636,636,629,629,629,629,623,623,623,623,623,623,623]"
1779348972662,92,"[636,636,636,636,636,636,636,636,629,629,629,629,623,623,623,623,623,623,623,616]"
1779348972163,92,"[636,636,636,636,636,636,636,629,629,629,629,623,623,623,623,623,623,623,616,616]"
1779348971665,92,"[636,636,636,636,636,636,629,629,629,629,623,623,623,623,623,623,623,616,616,616]"
1779348971166,92,"[636,636,636,636,636,629,629,629,629,623,623,623,623,623,623,623,616,616,616,616]"
1779348970667,92,"[636,636,636,636,629,629,629,629,623,623,623,623,623,623,623,616,616,616,616,623]"
1779348970168,92,"[636,636,636,629,629,629,629,623,623,623,623,623,623,623,616,616,616,616,623,623]"
1779348969670,92,"[636,636,629,629,629,629,623,623,623,623,623,623,623,616,616,616,616,623,623,623]"
1779348969171,92,"[636,629,629,629,629,623,623,623,623,623,623,623,616,616,616,616,623,623,623,623]"
1779348968672,93,"[629,629,629,629,623,623,623,623,623,623,623,616,616,616,616,623,623,623,623,623]"
1779348968173,93,"[629,629,629,623,623,623,623,623,623,623,616,616,616,616,623,623,623,623,623,629]"
1779348967675,93,"[629,629,623,623,623,623,623,623,623,616,616,616,616,623,623,623,623,623,629,629]"
1779348967176,93,"[629,623,623,623,623,623,623,623,616,616,616,616,623,623,623,623,623,629,629,636]"
1779348966678,94,"[623,623,623,623,623,623,623,616,616,616,616,623,623,623,623,623,629,629,636,636]"
1779348966178,94,"[623,623,623,623,623,623,616,616,616,616,623,623,623,623,623,629,629,636,636,636]"
1779348965680,94,"[623,623,623,623,623,616,616,616,616,623,623,623,623,623,629,629,636,636,636,636]"
1779348965181,94,"[623,623,623,623,616,616,616,616,623,623,623,623,623,629,629,636,636,636,636,636]"
1779348964683,94,"[623,623,623,616,616,616,616,623,623,623,623,623,629,629,636,636,636,636,636,636]"
1779348964183,94,"[623,623,616,616,616,616,623,623,623,623,623,629,629,636,636,636,636,636,636,636]"
1779348963685,94,"[623,616,616,616,616,623,623,623,623,623,629,629,636,636,636,636,636,636,636,636]"
1779348963186,95,"[616,616,616,616,623,623,623,623,623,629,629,636,636,636,636,636,636,636,636,636]"
1779348962687,95,"[616,616,616,623,623,623,623,623,629,629,636,636,636,636,636,636,636,636,636,636]"
1779348962188,95,"[616,616,623,623,623,623,623,629,629,636,636,636,636,636,636,636,636,636,636,636]"
1779348961690,95,"[616,623,623,623,623,623,629,629,636,636,636,636,636,636,636,636,636,636,636,636]"
1779348961191,94,"[623,623,623,623,623,629,629,636,636,636,636,636,636,636,636,636,636,636,636,636]"
1779348960692,94,"[623,623,623,623,629,629,636,636,636,636,636,636,636,636,636,636,636,636,636,636]"
1779348960194,94,"[623,623,623,629,629,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636]"
1779348959695,94,"[623,623,629,629,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636]"
1779348959196,94,"[623,629,629,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636]"
1779348958697,93,"[629,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,629,629]"
1779348958199,93,"[636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,629,629,629]"
1779348957700,92,"[636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,629,629,629]"
1779348957201,92,"[636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,629,629,629,629]"
1779348956704,92,"[636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,629,629,629,629,629]"
1779348955705,92,"[636,636,636,636,636,636,636,636,636,636,636,636,636,629,629,629,629,629,629,629]"
1779348955206,92,"[636,636,636,636,636,636,636,636,636,636,636,636,629,629,629,629,629,629,629,629]"
1779348954708,92,"[636,636,636,636,636,636,636,636,636,636,636,629,629,629,629,629,629,629,629,629]"
1779348954208,92,"[636,636,636,636,636,636,636,636,636,636,629,629,629,629,629,629,629,629,629,623]"
1779348953709,92,"[636,636,636,636,636,636,636,636,636,629,629,629,629,629,629,629,629,629,623,623]"
1779348953211,92,"[636,636,636,636,636,636,636,636,629,629,629,629,629,629,629,629,629,623,623,623]"
1779348952712,92,"[636,636,636,636,636,636,636,629,629,629,629,629,629,629,629,629,623,623,623,623]"
1779348952213,92,"[636,636,636,636,636,636,629,629,629,629,629,629,629,629,629,623,623,623,623,623]"
1779348951717,92,"[636,636,636,636,636,629,629,629,629,629,629,629,629,629,623,623,623,623,623,623]"
1779348951216,92,"[636,636,636,636,629,629,629,629,629,629,629,629,629,623,623,623,623,623,623,623]"
1779348950717,92,"[636,636,636,629,629,629,629,629,629,629,629,629,623,623,623,623,623,623,623,623]"
1779348950218,92,"[636,636,629,629,629,629,629,629,629,629,629,623,623,623,623,623,623,623,623,623]"
1779348949720,92,"[636,629,629,629,629,629,629,629,629,629,623,623,623,623,623,623,623,623,623,616]"
1779348949221,93,"[629,629,629,629,629,629,629,629,629,623,623,623,623,623,623,623,623,623,616,616]"
1779348948722,93,"[629,629,629,629,629,629,629,629,623,623,623,623,623,623,623,623,623,616,616,616]"
1779348948223,93,"[629,629,629,629,629,629,629,623,623,623,623,623,623,623,623,623,616,616,616,616]"
1779348947725,93,"[629,629,629,629,629,629,623,623,623,623,623,623,623,623,623,616,616,616,616,623]"
1779348947226,93,"[629,629,629,629,629,623,623,623,623,623,623,623,623,623,616,616,616,616,623,623]"
1779348946727,93,"[629,629,629,629,623,623,623,623,623,623,623,623,623,616,616,616,616,623,623,623]"
1779348946228,93,"[629,629,629,623,623,623,623,623,623,623,623,623,616,616,616,616,623,623,623,623]"
1779348945730,93,"[629,629,623,623,623,623,623,623,623,623,623,616,616,616,616,623,623,623,623,623]"
1779348945231,93,"[629,623,623,623,623,623,623,623,623,623,616,616,616,616,623,623,623,623,623,616]"
1779348944733,94,"[623,623,623,623,623,623,623,623,623,616,616,616,616,623,623,623,623,623,616,616]"
1779348944233,94,"[623,623,623,623,623,623,623,623,616,616,616,616,623,623,623,623,623,616,616,616]"
1779348943735,94,"[623,623,623,623,623,623,623,616,616,616,616,623,623,623,623,623,616,616,616,616]"
1779348943236,94,"[623,623,623,623,623,623,616,616,616,616,623,623,623,623,623,616,616,616,616,616]"
1779348942737,94,"[623,623,623,623,623,616,616,616,616,623,623,623,623,623,616,616,616,616,616,616]"
1779348942238,94,"[623,623,623,623,616,616,616,616,623,623,623,623,623,616,616,616,616,616,616,610]"
1779348941740,94,"[623,623,623,616,616,616,616,623,623,623,623,623,616,616,616,616,616,616,610,610]"
1779348941241,94,"[623,623,616,616,616,616,623,623,623,623,623,616,616,616,616,616,616,610,610,610]"
1779348940742,94,"[623,616,616,616,616,623,623,623,623,623,616,616,616,616,616,616,610,610,610,616]"
1779348940243,95,"[616,616,616,616,623,623,623,623,623,616,616,616,616,616,616,610,610,610,616,616]"
1779348939744,95,"[616,616,616,623,623,623,623,623,616,616,616,616,616,616,610,610,610,616,616,616]"
1779348939246,95,"[616,616,623,623,623,623,623,616,616,616,616,616,616,610,610,610,616,616,616,616]"
1779348938749,95,"[616,623,623,623,623,623,616,616,616,616,616,616,610,610,610,616,616,616,616,616]"
1779348938748,94,"[623,623,623,623,623,616,616,616,616,616,616,610,610,610,616,616,616,616,616,616]"
1779348937750,94,"[623,623,623,623,616,616,616,616,616,616,610,610,610,616,616,616,616,616,616,616]"
1779348937251,94,"[623,623,623,616,616,616,616,616,616,610,610,610,616,616,616,616,616,616,616,623]"
1779348936752,94,"[623,623,616,616,616,616,616,616,610,610,610,616,616,616,616,616,616,616,623,623]"
1779348936253,94,"[623,616,616,616,616,616,616,610,610,610,616,616,616,616,616,616,616,623,623,623]"
1779348935256,95,"[616,616,616,616,616,616,610,610,610,616,616,616,616,616,616,616,623,623,623,623]"
1779348934757,95,"[616,616,616,616,616,610,610,610,616,616,616,616,616,616,616,623,623,623,623,623]"
1779348934258,95,"[616,616,616,610,610,610,616,616,616,616,616,616,616,623,623,623,623,623,623,623]"
1779348933759,95,"[616,616,616,610,610,610,616,616,616,616,616,616,616,623,623,623,623,623,623,623]"
1779348933261,95,"[616,616,610,610,610,616,616,616,616,616,616,616,623,623,623,623,623,623,623,623]"
1779348932762,95,"[616,610,610,610,616,616,616,616,616,616,616,623,623,623,623,623,623,623,623,623]"
1779348932263,96,"[610,610,610,616,616,616,616,616,616,616,623,623,623,623,623,623,623,623,623,616]"
1779348931764,96,"[610,610,616,616,616,616,616,616,616,623,623,623,623,623,623,623,623,623,616,616]"
1779348931267,96,"[610,616,616,616,616,616,616,616,623,623,623,623,623,623,623,623,623,616,616,616]"
1779348930767,95,"[616,616,616,616,616,616,616,623,623,623,623,623,623,623,623,623,616,616,616,616]"
1779348930268,95,"[616,616,616,616,616,616,623,623,623,623,623,623,623,623,623,616,616,616,616,616]"
1779348929769,95,"[616,616,616,616,616,623,623,623,623,623,623,623,623,623,616,616,616,616,616,610]"
1779348929271,95,"[616,616,616,616,623,623,623,623,623,623,623,623,623,616,616,616,616,616,610,610]"
1779348928772,95,"[616,616,616,623,623,623,623,623,623,623,623,623,616,616,616,616,616,610,610,610]"
1779348928274,95,"[616,616,623,623,623,623,623,623,623,623,623,616,616,616,616,616,610,610,610,610]"
1779348927775,95,"[616,623,623,623,623,623,623,623,623,623,616,616,616,616,616,610,610,610,610,610]"
1779348927276,94,"[623,623,623,623,623,623,623,623,623,616,616,616,616,616,610,610,610,610,610,610]"
1779348926777,94,"[623,623,623,623,623,623,623,623,616,616,616,616,616,610,610,610,610,610,610,610]"
1779348926278,94,"[623,623,623,623,623,623,623,616,616,616,616,616,610,610,610,610,610,610,610,616]"
1779348925780,94,"[623,623,623,623,623,623,616,616,616,616,616,610,610,610,610,610,610,610,616,616]"
1779348925281,94,"[623,623,623,623,623,616,616,616,616,616,610,610,610,610,610,610,610,616,616,616]"
1779348924782,94,"[623,623,623,623,616,616,616,616,616,610,610,610,610,610,610,610,616,616,616,616]"
1779348924283,94,"[623,623,623,616,616,616,616,616,610,610,610,610,610,610,610,616,616,616,616,616]"
1779348923785,94,"[623,616,616,616,616,616,610,610,610,610,610,610,610,616,616,616,616,616,616,616]"
1779348923286,94,"[623,616,616,616,616,616,610,610,610,610,610,610,610,616,616,616,616,616,616,616]"
1779348922787,95,"[616,616,616,616,616,610,610,610,610,610,610,610,616,616,616,616,616,616,616,616]"
1779348922288,95,"[616,616,616,616,610,610,610,610,610,610,610,616,616,616,616,616,616,616,616,616]"
1779348921790,95,"[616,616,616,610,610,610,610,610,610,610,616,616,616,616,616,616,616,616,616,616]"
1779348921291,95,"[616,616,610,610,610,610,610,610,610,616,616,616,616,616,616,616,616,616,616,616]"
1779348920792,95,"[616,610,610,610,610,610,610,610,616,616,616,616,616,616,616,616,616,616,616,616]"
1779348920293,96,"[610,610,610,610,610,610,610,616,616,616,616,616,616,616,616,616,616,616,616,610]"
1779348919795,96,"[610,610,610,610,610,610,616,616,616,616,616,616,616,616,616,616,616,616,610,603]"
1779348919296,96,"[610,610,610,610,610,616,616,616,616,616,616,616,616,616,616,616,616,610,603,603]"
1779348918797,96,"[610,610,610,610,616,616,616,616,616,616,616,616,616,616,616,616,610,603,603,597]"
1779348918298,96,"[610,610,616,616,616,616,616,616,616,616,616,616,616,616,610,603,603,597,597,591]"
1779348917800,96,"[610,610,616,616,616,616,616,616,616,616,616,616,616,616,610,603,603,597,597,591]"
1779348917301,96,"[610,616,616,616,616,616,616,616,616,616,616,616,616,610,603,603,597,597,591,591]"
1779348916802,95,"[616,616,616,616,616,616,616,616,616,616,616,616,610,603,603,597,597,591,591,591]"
1779348916303,95,"[616,616,616,616,616,616,616,616,616,616,616,610,603,603,597,597,591,591,591,591]"
1779348915805,95,"[616,616,616,616,616,616,616,616,616,610,603,603,597,597,591,591,591,591,591,591]"
1779348915306,95,"[616,616,616,616,616,616,616,616,616,610,603,603,597,597,591,591,591,591,591,591]"
1779348914807,95,"[616,616,616,616,616,616,616,616,610,603,603,597,597,591,591,591,591,591,591,591]"
1779348914309,95,"[616,616,616,616,616,616,616,610,603,603,597,597,591,591,591,591,591,591,591,591]"
1779348913810,95,"[616,616,616,616,616,616,610,603,603,597,597,591,591,591,591,591,591,591,591,591]"
1779348913311,95,"[616,616,616,616,616,610,603,603,597,597,591,591,591,591,591,591,591,591,591,591]"
1779348912812,95,"[616,616,616,616,610,603,603,597,597,591,591,591,591,591,591,591,591,591,591,591]"
1779348912313,95,"[616,616,616,610,603,603,597,597,591,591,591,591,591,591,591,591,591,591,591,591]"
1779348911815,95,"[616,616,610,603,603,597,597,591,591,591,591,591,591,591,591,591,591,591,591,591]"
1779348911316,95,"[616,610,603,603,597,597,591,591,591,591,591,591,591,591,591,591,591,591,591,591]"
1779348910817,96,"[610,603,603,597,597,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591]"
1779348910318,97,"[603,603,597,597,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,597]"
1779348909820,97,"[597,597,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,597,597,603]"
1779348909321,98,"[597,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,597,597,603,603]"
1779348908822,98,"[597,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,597,597,603,603]"
1779348908323,99,"[591,591,591,591,591,591,591,591,591,591,591,591,591,591,597,597,603,603,603,610]"
1779348907825,99,"[591,591,591,591,591,591,591,591,591,591,591,591,591,591,597,597,603,603,603,610]"
1779348907326,99,"[591,591,591,591,591,591,591,591,591,591,591,591,591,597,597,603,603,603,610,610]"
1779348906827,99,"[591,591,591,591,591,591,591,591,591,591,591,591,597,597,603,603,603,610,610,610]"
1779348906328,99,"[591,591,591,591,591,591,591,591,591,591,591,597,597,603,603,603,610,610,610,610]"
1779348905830,99,"[591,591,591,591,591,591,591,591,591,591,597,597,603,603,603,610,610,610,610,610]"
1779348905331,99,"[591,591,591,591,591,591,591,591,591,597,597,603,603,603,610,610,610,610,610,610]"
1779348904832,99,"[591,591,591,591,591,591,591,591,597,597,603,603,603,610,610,610,610,610,610,610]"
1779348904333,99,"[591,591,591,591,591,591,591,597,597,603,603,603,610,610,610,610,610,610,610,610]"
1779348903834,99,"[591,591,591,591,591,591,597,597,603,603,603,610,610,610,610,610,610,610,610,610]"
1779348903336,99,"[591,591,591,591,591,597,597,603,603,603,610,610,610,610,610,610,610,610,610,610]"
1779348902837,99,"[591,591,591,591,597,597,603,603,603,610,610,610,610,610,610,610,610,610,610,610]"
1779348902338,99,"[591,591,591,597,597,603,603,603,610,610,610,610,610,610,610,610,610,610,610,610]"
1779348901840,99,"[591,591,597,597,603,603,603,610,610,610,610,610,610,610,610,610,610,610,610,610]"
1779348901341,99,"[591,597,597,603,603,603,610,610,610,610,610,610,610,610,610,610,610,610,610,603]"
1779348900842,98,"[597,597,603,603,603,610,610,610,610,610,610,610,610,610,610,610,610,610,603,603]"
1779348900343,98,"[597,603,603,603,610,610,610,610,610,610,610,610,610,610,610,610,610,603,603,603]"
1779348899845,97,"[603,603,603,610,610,610,610,610,610,610,610,610,610,610,610,610,603,603,603,603]"
1779348899346,97,"[603,603,610,610,610,610,610,610,610,610,610,610,610,610,610,603,603,603,603,597]"
1779348898847,97,"[603,610,610,610,610,610,610,610,610,610,610,610,610,610,603,603,603,603,597,597]"
1779348898349,96,"[610,610,610,610,610,610,610,610,610,610,610,610,610,603,603,603,603,597,597,597]"
1779348897850,96,"[610,610,610,610,610,610,610,610,610,610,610,610,603,603,603,603,597,597,597,597]"
1779348897351,96,"[610,610,610,610,610,610,610,610,610,610,610,603,603,603,603,597,597,597,597,597]"
1779348896852,96,"[610,610,610,610,610,610,610,610,610,610,603,603,603,603,597,597,597,597,597,597]"
1779348896354,96,"[610,610,610,610,610,610,610,610,610,603,603,603,603,597,597,597,597,597,597,597]"
1779348895855,96,"[610,610,610,610,610,610,610,610,603,603,603,603,597,597,597,597,597,597,597,597]"
1779348895356,96,"[610,610,610,610,610,610,610,603,603,603,603,597,597,597,597,597,597,597,597,597]"
1779348894857,96,"[610,610,610,610,610,610,603,603,603,603,597,597,597,597,597,597,597,597,597,597]"
1779348894358,96,"[610,610,610,610,610,603,603,603,603,597,597,597,597,597,597,597,597,597,597,591]"
1779348893860,96,"[610,610,610,610,603,603,603,603,597,597,597,597,597,597,597,597,597,597,591,591]"
1779348893361,96,"[610,610,610,603,603,603,603,597,597,597,597,597,597,597,597,597,597,591,591,591]"
1779348892862,96,"[610,610,603,603,603,603,597,597,597,597,597,597,597,597,597,597,591,591,591,591]"
